iter	Logloss
0	0.4634156704
1	0.4088816166
2	0.387195158
3	0.3453376532
4	0.3239526987
5	0.3074224949
6	0.2877824068
7	0.2793204308
8	0.2692615986
9	0.258394289
10	0.2468973637
11	0.2399089336
12	0.2294229746
13	0.215246439
14	0.2080940008
15	0.2033560276
16	0.1916972041
17	0.1831520796
18	0.1750991106
19	0.1686246037
20	0.1634368062
21	0.1582862139
22	0.1540295124
23	0.1491831541
24	0.1446477771
25	0.1413542032
26	0.1325098515
27	0.1255937338
28	0.1224519014
29	0.1157793999
30	0.1131709099
31	0.1106033802
32	0.1013065815
33	0.09666852951
34	0.0951310575
35	0.09271202087
36	0.09080225229
37	0.08931672573
38	0.08788146973
39	0.0847522974
40	0.07983207703
41	0.07872948647
42	0.07682864666
43	0.07455707788
44	0.07318116426
45	0.07239133716
46	0.07136121392
47	0.06721558571
48	0.06587296724
49	0.06491240859
50	0.06120775342
51	0.06038337946
52	0.05883790255
53	0.05808367133
54	0.05682559609
55	0.0558765769
56	0.05528491735
57	0.05464131832
58	0.05393186212
59	0.05328572989
60	0.0520347774
61	0.04869781137
62	0.04811897278
63	0.04734338522
64	0.04678295255
65	0.04589082897
66	0.04537805021
67	0.04466266036
68	0.04418628812
69	0.04311555326
70	0.04283434451
71	0.04224318862
72	0.04134244621
73	0.0410882473
74	0.04059168398
75	0.04007986188
76	0.03748890162
77	0.03577323258
78	0.03540279865
79	0.03499621153
80	0.03467102647
81	0.0343812108
82	0.03412401676
83	0.03373013139
84	0.03343064189
85	0.03272521496
86	0.03251640499
87	0.03203526735
88	0.03169827759
89	0.03128218055
90	0.03088451624
91	0.03062948585
92	0.03033078313
93	0.03000814319
94	0.02971401513
95	0.02953916788
96	0.02849430442
97	0.02821877599
98	0.02779234052
99	0.02758228183
100	0.02685149312
101	0.02580524981
102	0.02551077902
103	0.02534305453
104	0.02514693439
105	0.02494988739
106	0.02475536764
107	0.02461832464
108	0.02447448373
109	0.02429820448
110	0.02348161191
111	0.02332354039
112	0.02308966368
113	0.02297809422
114	0.02265177667
115	0.02251862288
116	0.02222987413
117	0.02211025059
118	0.0219797492
119	0.02177158743
120	0.02150277197
121	0.02137218118
122	0.02116585374
123	0.02099932432
124	0.02056416422
125	0.0199529171
126	0.01989327967
127	0.0197820574
128	0.01954481304
129	0.01918691695
130	0.01903669238
131	0.01891889721
132	0.01882656366
133	0.0186565876
134	0.01831752062
135	0.01821622699
136	0.01814111322
137	0.01800583303
138	0.0179053992
139	0.01767828166
140	0.01756557822
141	0.01679217517
142	0.01655840129
143	0.01628011167
144	0.01616332829
145	0.01608929932
146	0.01599830091
147	0.01583025753
148	0.0157312274
149	0.01566578597
150	0.01558571011
151	0.01548114419
152	0.01538453698
153	0.01532084346
154	0.01523284912
155	0.0151843518
156	0.01512664557
157	0.01505113095
158	0.01499983072
159	0.01492611468
160	0.0148647666
161	0.01476616859
162	0.01465528309
163	0.01442785561
164	0.01430596262
165	0.014235273
166	0.01382725537
167	0.01375287771
168	0.01362950057
169	0.0135499835
170	0.01336160451
171	0.01330170333
172	0.01312578917
173	0.01306191385
174	0.01306062043
175	0.01283436716
176	0.01267332286
177	0.01260502189
178	0.01257652342
179	0.01251532882
180	0.01235670149
181	0.01232590601
182	0.0122844629
183	0.01223186255
184	0.01218008697
185	0.01217997819
186	0.01198177636
187	0.0119261533
188	0.01173335165
189	0.01167076454
190	0.01167038679
191	0.01132061779
192	0.01127199382
193	0.01124431342
194	0.01119658574
195	0.01116901785
196	0.01110134795
197	0.0110763371
198	0.0110366568
199	0.01103628054
